"campaignid","sample","family","genus","species","length","number","range"
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",62.8945,1,1664.7114
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",49.3201,1,1656.63433
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",49.34115,1,1214.60644
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",46.6279,1,1231.29224
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",67.59124,1,1830.13661
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",74.15968,1,1998.90178
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",101.8097,1,2689.00387
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",93.55686,1,1671.96859
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",60.7344,1,1922.37923
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",56.85522,1,1247.33233
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",56.92883,1,1691.60551
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",58.1325,1,1465.57441
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",53.61179,1,1059.51178
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",52.43265,1,1442.56016
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",65.57742,1,2471.70498
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",66.43623,1,2059.40307
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",67.31014,1,2305.95608
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",96.77615,1,2039.92576
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",44.64507,1,1810.83432
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",61.4519,1,1668.41814
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",62.66616,1,1196.35461
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",62.66393,1,1532.57439
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",42.69186,1,2508.93201
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",61.20727,1,1977.63901
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",55.22594,1,1700.37539
"2020-06_south-west_stereo-BRUVs","08","Plesiopidae","Trachinops","noarlungae",44.8154,1,2471.90834
"2020-06_south-west_stereo-BRUVs","08","Plesiopidae","Trachinops","noarlungae",102.18794,1,2672.20609
"2020-06_south-west_stereo-BRUVs","08","Plesiopidae","Trachinops","noarlungae",35.93147,1,2853.61105
"2020-06_south-west_stereo-BRUVs","08","Plesiopidae","Trachinops","noarlungae",50.25217,1,2577.14094
"2020-06_south-west_stereo-BRUVs","08","Plesiopidae","Trachinops","noarlungae",35.84179,1,3068.76976
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",54.0221,1,1718.91679
"2020-06_south-west_stereo-BRUVs","08","Labridae","Coris","auricularis",59.24744,1,1186.66109
"2020-06_south-west_stereo-BRUVs","08","Plesiopidae","Trachinops","noarlungae",49.79908,1,2404.73583
"2020-06_south-west_stereo-BRUVs","08","Carangidae","Seriola","hippos",840.83316,1,2046.1794
"2020-06_south-west_stereo-BRUVs","08","Heterodontidae","Heterodontus","portusjacksoni",769.30071,1,1674.81269
"2020-06_south-west_stereo-BRUVs","08","Labridae","Bodianus","frenchii",330.7737,1,1840.88973
"2020-06_south-west_stereo-BRUVs","08","Labridae","Bodianus","frenchii",361.68371,1,2938.30125
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",37.45933,1,1407.4675
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",35.49799,1,1699.74797
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",31.67879,1,2122.21195
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",37.18176,1,1677.61356
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",42.698,1,1645.06029
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",36.61318,1,1434.62089
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",21.65888,1,1760.15085
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",36.87498,1,1533.71136
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",26.33345,1,1489.19602
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",43.67616,1,1268.16468
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",39.70385,1,1148.14122
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",45.1446,1,1384.66656
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",35.41964,1,1422.19423
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",30.7032,1,1365.64212
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",38.13463,1,1134.2874
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",28.06494,1,1956.56491
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",71.37989,1,2250.0946
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",32.20695,1,1878.83747
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",42.80013,1,1494.14987
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",39.13301,1,1720.74326
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",25.73984,1,1762.6343
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",45.02929,1,1456.62106
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",31.08481,1,1217.6361
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",37.75437,1,1420.25738
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",35.36712,1,1488.60316
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",32.14832,1,1729.17039
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",39.36509,1,1558.75246
"2020-06_south-west_stereo-BRUVs","08","Monacanthidae","Meuschenia","galii",252.41453,1,1564.93365
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",43.73578,1,1902.16393
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",33.96553,1,1301.75908
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",23.97904,1,1940.48178
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",28.69864,1,1975.37755
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",43.65023,1,1127.04733
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",29.59815,1,1678.86018
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",31.45822,1,1596.78892
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",35.93471,1,1389.35308
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",35.26818,1,1577.90422
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",36.80243,1,1935.56459
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",23.67351,1,1544.65106
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",42.5971,1,1666.97377
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",29.97438,1,2145.05437
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",40.34568,1,1567.02348
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",37.14873,1,1499.68479
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",25.02129,1,1970.89056
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",33.68159,1,1781.97916
"2020-06_south-west_stereo-BRUVs","08","Pomacentridae","Chromis","klunzingeri",48.25563,1,2066.6355
"2020-06_south-west_stereo-BRUVs","08","Labridae","Ophthalmolepis","lineolatus",117.39659,1,2746.53227
"2020-06_south-west_stereo-BRUVs","08","Labridae","Ophthalmolepis","lineolatus",101.55533,1,2062.60136
"2020-06_south-west_stereo-BRUVs","08","Labridae","Ophthalmolepis","lineolatus",88.64062,1,2072.89859
"2020-06_south-west_stereo-BRUVs","08","Labridae","Ophthalmolepis","lineolatus",43.23666,1,2102.88741
"2020-06_south-west_stereo-BRUVs","08","Plesiopidae","Paraplesiops","meleagris",292.36517,1,2571.17906
"2020-06_south-west_stereo-BRUVs","08","Serranidae","Hypoplectrodes","nigroruber",212.98705,1,2478.39992
"2020-06_south-west_stereo-BRUVs","08","Labridae","Notolabrus","parilus",365.22382,1,1873.41565
"2020-06_south-west_stereo-BRUVs","08","Scorpididae","Neatypus","obliquus",84.43187,1,1705.11467
"2020-06_south-west_stereo-BRUVs","08","Scorpididae","Neatypus","obliquus",92.42326,1,1456.11758
"2020-06_south-west_stereo-BRUVs","08","Scorpididae","Scorpis","aequipinnis",375.95945,1,2272.58909
"2020-06_south-west_stereo-BRUVs","08","Scorpididae","Scorpis","aequipinnis",423.25012,1,2706.62206
"2020-06_south-west_stereo-BRUVs","08","Monacanthidae","Meuschenia","flavolineata",243.96099,1,4636.21403
"2020-06_south-west_stereo-BRUVs","08","Monacanthidae","Meuschenia","flavolineata",270.22704,1,3162.79398
"2020-06_south-west_stereo-BRUVs","08","Aplodactylidae","Aplodactylus","westralis",585.25051,1,2588.89939
"2020-06_south-west_stereo-BRUVs","08","Callanthiidae","Callanthias","allporti",49.87751,1,1191.67398
"2020-06_south-west_stereo-BRUVs","08","Callanthiidae","Callanthias","allporti",43.53395,1,1009.94173
"2020-06_south-west_stereo-BRUVs","08","Callanthiidae","Callanthias","allporti",54.66801,1,1680.42676
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",46.61144,1,1284.9101
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",46.01195,1,1558.13263
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",68.83027,1,1661.89528
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",58.81064,1,1238.57367
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",49.99807,1,1427.06743
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",58.23586,1,1309.20722
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",44.82082,1,1583.21128
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",55.35263,1,1626.74464
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",56.39506,1,1395.92884
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",57.50028,1,1781.61458
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",78.50987,1,1845.28783
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",44.77371,1,1231.55375
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",60.59887,1,1320.86832
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",52.73314,1,1480.03593
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",71.13811,1,1550.35546
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",69.31896,1,1656.21007
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",55.79226,1,1435.31782
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",59.64577,1,1627.76123
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",49.69158,1,2029.08576
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",58.17654,1,1908.15543
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",50.09046,1,1352.14445
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",55.62365,1,1474.07026
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",51.89724,1,1379.54272
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",55.61555,1,1326.70311
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",65.91872,1,1574.19309
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",52.30365,1,1492.94951
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",48.21138,1,1442.71213
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",39.30276,1,1363.21348
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",59.2474,1,1547.13686
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",47.92329,1,1689.04038
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",46.57101,1,1587.84184
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",58.09444,1,1621.89724
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",56.04984,1,1808.15888
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",61.29531,1,1569.52294
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",69.75425,1,1927.41819
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",54.01937,1,1374.49031
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",51.026,1,1501.64327
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",39.40911,1,1441.89283
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",47.13296,1,1459.00741
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",41.58565,1,1489.92628
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",45.56762,1,1514.55173
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",47.49822,1,1495.22382
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",47.29767,1,1509.76409
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",50.3268,1,1592.87986
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",50.19002,1,1610.94619
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",56.41067,1,1742.46132
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",55.54854,1,1821.78316
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",54.57494,1,1666.32977
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",66.92276,1,1588.91092
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",62.7568,1,1755.39973
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",47.95861,1,1584.53889
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",49.68585,1,1724.56854
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",51.5902,1,1747.84156
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",50.96427,1,1818.46717
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",57.81284,1,1540.92207
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",61.41591,1,1736.66335
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",41.07877,1,2280.05002
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",63.41552,1,2128.15848
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",67.38171,1,2897.91084
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",56.5645,1,1575.79873
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",66.76068,1,1634.75198
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",65.82467,1,1817.71471
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",49.09371,1,1764.84336
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",71.48535,1,1618.78496
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",47.69619,1,1829.52429
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",97.22161,1,3519.65705
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",52.35037,1,2164.09317
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",213.3096,1,2896.23891
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",63.70158,1,1600.9347
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",47.05325,1,1359.21819
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",56.36163,1,1430.05153
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",71.76186,1,2642.78535
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",76.19734,1,2910.52325
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",61.5301,1,1507.85236
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",50.16509,1,1924.11145
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",38.54869,1,1739.75815
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",59.89187,1,1844.23251
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",52.58673,1,2021.07394
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",61.3413,1,2167.06569
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",57.53397,1,1958.44759
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",55.14505,1,2140.41517
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",64.26142,1,2069.99744
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",51.71936,1,1373.82706
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",42.7834,1,1551.32036
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",53.64273,1,1439.96413
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",64.02149,1,1607.99192
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",41.1849,1,1487.10549
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",44.31303,1,1539.85921
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",65.80833,1,1619.11333
"2020-06_south-west_stereo-BRUVs","08","Pempheridae","Parapriacanthus","elongatus",73.65819,1,1500.81751
"2020-06_south-west_stereo-BRUVs","09","Gerreidae","Parequula","melbournensis",90.68839,1,2158.30358
