"id","campaignid","sample","family","genus","species","length","range","dataset","planned.or.exploratory","latitude","longitude","date","time","location","status","site","depth","observer","successful.count","successful.length","commonwealth.zone","state.zone","raw.hdd.number","con.hdd.number"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Carangidae","Pseudocaranx","spp",287.27655,3782.38108,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Carangidae","Pseudocaranx","spp",272.47131,4179.31092,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Carangidae","Pseudocaranx","spp",287.25279,3917.44211,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Carangidae","Pseudocaranx","spp",277.38553,3574.8566,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Labridae","Coris","auricularis",230.94322,7985.22233,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Labridae","Coris","auricularis",315.43053,7566.95235,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Monacanthidae","Nelusetta","ayraud",491.51204,1549.50574,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Monacanthidae","Nelusetta","ayraud",376.88859,1537.39991,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Monacanthidae","Nelusetta","ayraud",606.15673,2083.1284,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Monacanthidae","Nelusetta","ayraud",285.2633,2229.32781,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Monacanthidae","Nelusetta","ayraud",376.74369,1380.04532,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO58","2020-10_south-west_stereo-BRUVs","IO58","Oplegnathidae","Oplegnathus","woodwardi",379.54245,1147.94393,"IO","MBH",-34.13618897,114.7738721,20201022,07:21:00,"South-west","No-take","C.IO.69",92.7,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW3","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Carangidae","Pseudocaranx","spp",304.17388,3267.83649,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Carangidae","Pseudocaranx","spp",361.20953,3744.25835,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Carangidae","Pseudocaranx","spp",300.0355,4406.35058,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Carangidae","Pseudocaranx","spp",260.44674,4430.89271,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Carangidae","Pseudocaranx","spp",331.52248,3978.96603,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",638.95092,1167.636,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",664.66978,1423.69973,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",520.55867,2360.3425,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",609.65568,1200.0564,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",527.72484,1504.66414,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",597.63115,1114.20037,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",537.91877,1475.64367,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",521.52369,2365.36164,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",545.81719,1324.6323,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Monacanthidae","Nelusetta","ayraud",598.61331,1384.68721,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO59","2020-10_south-west_stereo-BRUVs","IO59","Triakidae","Galeorhinus","galeus",870.65669,2556.80832,"IO","MBH",-34.14118897,114.7663721,20201022,07:33:00,"South-west","No-take","C.IO.69",109,"Rachel","Yes","Yes","National Park Zone","NA","RAW3","NA"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Carangidae","Pseudocaranx","spp",302.69469,4367.7533,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Carangidae","Pseudocaranx","spp",287.59536,4065.25581,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Monacanthidae","Nelusetta","ayraud",627.0336,3278.90602,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Monacanthidae","Nelusetta","ayraud",585.36244,1686.22256,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Monacanthidae","Nelusetta","ayraud",684.72199,1584.11854,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Oplegnathidae","Oplegnathus","woodwardi",379.82841,1191.87196,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Oplegnathidae","Oplegnathus","woodwardi",449.31133,1795.00909,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Pinguipedidae","Parapercis","ramsayi",91.36437,1315.5535,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO62","2020-10_south-west_stereo-BRUVs","IO62","Pinguipedidae","Parapercis","ramsayi",72.87659,1774.01778,"IO","MBH",-34.13368897,114.7663721,20201022,07:45:00,"South-west","No-take","C.IO.69",105,"Brooke Gibbons","Yes","Yes","National Park Zone","NA","RAW4","BU5.5"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Cheilodactylidae","Nemadactylus","valenciennesi",234.9879,2387.89317,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Heterodontidae","Heterodontus","portusjacksoni",498.98605,3720.0387,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",178.34816,3330.19653,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",160.58464,5407.33665,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",131.7772,3310.13876,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",161.24263,3789.64365,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",199.15021,3730.14436,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",150.37031,2951.41636,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",171.10503,5908.29528,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",159.77518,4416.8379,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",156.98623,4509.63805,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",158.3279,5162.58549,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",173.80411,3698.5778,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",161.65449,5460.52653,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",165.82207,4329.02937,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",148.56596,4801.78898,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",155.99091,4518.0769,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",228.98987,6554.15955,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Coris","auricularis",113.33996,4265.852,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Eupetrichthys","angustipes",101.82598,3791.81576,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Ophthalmolepis","lineolatus",242.14841,1777.91246,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Ophthalmolepis","lineolatus",151.47429,2036.59391,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Ophthalmolepis","lineolatus",217.1752,1297.39849,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Ophthalmolepis","lineolatus",195.60667,3056.11407,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Ophthalmolepis","lineolatus",221.16625,4633.48664,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Ophthalmolepis","lineolatus",219.33344,1267.88343,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Pseudolabrus","biserialis",97.6279,1490.43373,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Labridae","Pseudolabrus","biserialis",128.16281,1576.10716,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Monacanthidae","Acanthaluteres","brownii",455.23379,4126.91372,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Monacanthidae","Scobinichthys","granulatus",218.60533,2504.49557,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Scorpididae","Neatypus","obliquus",139.9085,1303.99805,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Scorpididae","Neatypus","obliquus",164.87595,1880.47651,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Scorpididae","Neatypus","obliquus",135.53514,1733.41171,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Scorpididae","Neatypus","obliquus",171.78967,1576.0656,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Scorpididae","Neatypus","obliquus",168.74155,1855.48392,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Scorpididae","Neatypus","obliquus",153.38311,2106.66468,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",147.74652,2470.68965,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",148.59569,2230.98362,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",113.62234,1817.30642,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",116.58842,2357.79716,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",163.92155,2735.95825,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",128.92193,1839.38322,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",123.14568,2226.10764,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
"2020-10_south-west_stereo-BRUVs.IO64","2020-10_south-west_stereo-BRUVs","IO64","Serranidae","Caesioperca","spp",144.3549,2342.39292,"IO","MBH",-34.01368897,114.8963721,20201019,11:26:00,"South-west","Fished","C.IO.47",43.3,"Ramesh","Yes","Yes","Special Purpose Zone (Mining Exclusion)","NA","RAW3","CON2"
